Unnamed: 0,carat,cut,color,clarity,depth,table,x,y,z,price
11622,0.82,Ideal,E,SI1,61.8,55.0,5.97,6.01,3.7,3588
3795,0.9,Very Good,D,SI1,63.5,57.0,6.15,6.11,3.89,4304
5197,0.24,Very Good,F,VVS1,59.0,58.0,4.07,4.1,2.41,552
22028,0.75,Good,E,SI2,63.8,55.0,5.74,5.8,3.68,2453
26657,0.4,Very Good,D,VS1,64.0,57.0,4.66,4.69,2.99,995
25669,0.36,Premium,E,VVS2,61.7,59.0,4.56,4.52,2.8,1102
20179,0.33,Ideal,G,VVS2,62.3,56.0,4.43,4.47,2.77,713
14237,0.33,Ideal,H,VS1,61.9,56.0,4.48,4.44,2.76,743
8688,0.71,Very Good,H,VS1,62.8,59.0,5.61,5.7,3.55,2428
17687,0.91,Ideal,G,SI1,60.8,58.0,6.21,6.29,3.8,4922
18832,0.96,Ideal,I,I1,62.0,56.0,6.3,6.34,3.92,2363
16006,0.91,Good,J,VS2,61.3,61.0,6.18,6.25,3.81,3290
26914,0.64,Very Good,I,SI1,63.0,57.0,5.47,5.52,3.46,1390
8595,1.62,Premium,F,VS2,61.1,60.0,7.56,7.57,4.62,14826
3821,1.21,Ideal,G,SI2,62.9,57.0,6.78,6.73,4.25,4631
7484,0.3,Very Good,H,SI1,62.6,58.0,4.22,4.28,2.66,421
2733,1.24,Very Good,G,SI1,61.8,58.0,6.9,6.96,4.28,7106
16461,1.01,Ideal,F,VS1,62.0,57.0,6.46,6.42,3.99,7887
17404,1.01,Very Good,I,SI2,62.9,55.0,6.37,6.42,4.02,4171
15449,0.32,Ideal,E,SI1,61.8,55.0,4.45,4.42,2.74,720
4747,0.55,Good,H,SI1,63.6,55.0,5.18,5.23,3.31,1175
12024,0.36,Very Good,I,VS1,60.9,61.0,4.58,4.61,2.8,568
10962,0.37,Very Good,H,VS2,61.2,54.0,4.62,4.7,2.85,537
24543,0.91,Very Good,J,SI2,62.4,61.0,6.13,6.2,3.85,3169
6628,0.61,Good,F,VS2,63.0,64.2,5.29,5.32,3.34,1971
23624,1.01,Ideal,H,SI1,62.9,55.0,6.35,6.4,4.01,4773
3961,0.34,Ideal,G,SI1,61.8,54.4,4.49,4.52,2.79,531
22614,2.25,Premium,J,SI1,61.8,61.0,8.46,8.39,5.21,16004
26393,0.3,Premium,H,VS1,61.0,58.0,4.28,4.31,2.62,526
9901,1.06,Premium,D,SI1,59.4,57.0,6.72,6.65,3.97,5817
14407,1.23,Very Good,H,SI1,63.0,55.0,6.72,6.78,4.27,5665
2446,0.32,Ideal,H,VS2,62.2,57.0,4.38,4.36,2.72,648
18814,0.72,Ideal,F,VS2,62.6,57.0,5.72,5.68,3.57,2724
14249,1.02,Ideal,F,VS2,62.0,56.0,6.42,6.45,3.99,7326
2163,0.3,Ideal,F,VVS1,61.2,55.0,4.33,4.36,2.66,802
14359,1.18,Ideal,H,SI2,62.2,56.0,6.74,6.76,4.2,5657
14976,0.55,Ideal,D,VVS2,61.6,56.0,5.23,5.29,3.24,2720
9355,0.31,Ideal,G,VS1,61.3,56.4,4.36,4.39,2.69,652
8043,0.9,Very Good,E,SI1,60.1,58.0,6.25,6.29,3.77,4034
644,0.5,Ideal,D,SI1,60.9,57.0,5.18,5.14,3.14,1654
20441,0.3,Ideal,F,VS2,60.7,56.0,4.34,4.32,2.63,776
17252,0.58,Ideal,D,SI2,60.9,56.0,5.4,5.44,3.3,1607
19798,0.54,Very Good,G,SI1,63.2,58.0,5.15,5.16,3.26,1392
3363,1.01,Ideal,E,SI2,61.6,58.0,6.45,6.5,3.99,4668
19295,0.33,Premium,E,VS1,61.0,55.0,4.51,4.47,2.74,1069
16849,2.09,Very Good,F,SI2,61.3,59.0,8.19,8.33,5.06,18509
9508,0.31,Good,F,VVS1,63.6,61.0,4.21,4.25,2.69,742
15227,0.52,Premium,F,VS2,62.2,58.0,5.17,5.12,3.2,1720
17788,0.8,Ideal,E,VS2,62.2,55.0,5.95,5.98,3.71,4126
4477,0.5,Fair,D,SI1,64.6,61.0,5.05,4.95,3.23,1238
7123,0.7,Ideal,G,VS2,60.0,57.0,5.8,5.84,3.49,2633
7778,0.5,Ideal,G,SI1,62.1,57.0,5.05,5.09,3.15,1153
24776,0.76,Ideal,H,SI1,61.3,55.0,5.87,5.93,3.62,3050
14883,0.71,Ideal,H,SI2,62.6,56.0,5.75,5.69,3.58,1800
10060,0.46,Good,F,VVS1,66.5,55.0,4.77,4.82,3.19,1307
3348,1.01,Ideal,F,VS2,61.2,58.0,6.45,6.43,3.94,7409
7955,1.21,Fair,I,I1,65.0,58.0,6.65,6.59,4.3,2396
17186,1.55,Ideal,I,VVS2,61.3,59.0,7.41,7.46,4.56,11430
23387,0.32,Ideal,G,VS2,62.0,57.0,4.4,4.37,2.72,720
7833,0.7,Very Good,I,SI1,59.4,62.0,5.77,5.82,3.44,2058
18434,0.32,Very Good,E,SI1,63.4,55.0,4.36,4.35,2.76,720
25219,1.08,Ideal,E,SI1,62.6,57.0,6.56,6.53,4.1,5189
4667,1.67,Ideal,I,VS1,61.2,57.0,7.69,7.66,4.7,10802
18576,2.0,Very Good,J,SI1,61.9,59.0,7.96,8.0,4.94,11404
6513,1.05,Ideal,F,VS1,62.1,56.0,6.54,6.59,4.08,7955
25181,0.74,Very Good,I,VVS2,61.0,59.0,5.83,5.85,3.56,2550
10186,0.4,Ideal,D,VS2,62.1,53.0,4.77,4.8,2.97,890
7116,0.33,Ideal,G,VS1,62.1,55.0,4.46,4.43,2.76,854
22761,0.52,Ideal,G,IF,61.5,56.0,5.21,5.16,3.19,2164
24671,0.56,Ideal,G,VS2,61.2,56.0,5.29,5.33,3.25,1580
6931,1.04,Ideal,H,SI2,61.7,57.0,6.49,6.54,4.02,4461
5573,1.24,Very Good,J,SI2,60.4,61.0,6.85,6.92,4.16,4737
11171,0.58,Very Good,E,VS2,61.9,58.0,5.31,5.36,3.3,1656
20708,0.32,Ideal,E,VS2,61.7,55.0,4.36,4.42,2.71,702
7656,1.27,Ideal,H,SI1,60.6,57.0,7.07,7.0,4.26,6785
23731,0.27,Very Good,D,VS1,59.9,58.0,4.17,4.24,2.52,470
9651,0.58,Ideal,G,VVS1,61.3,56.0,5.36,5.4,3.3,2256
5484,0.52,Very Good,D,SI1,,58.0,5.14,5.22,3.19,1429
3154,0.31,Ideal,G,VS2,62.4,55.0,4.3,4.32,2.69,544
402,0.26,Very Good,E,VVS2,61.4,57.0,4.1,4.13,2.52,506
10239,1.16,Premium,H,SI1,60.2,59.0,6.84,6.77,4.1,5480
17584,1.01,Fair,F,SI1,,60.0,6.15,6.13,4.06,3197
17604,0.74,Ideal,E,VVS2,61.9,57.0,5.79,5.81,3.59,3633
11157,0.32,Very Good,F,VS1,62.2,55.0,4.37,4.39,2.72,616
11745,1.01,Very Good,G,VS1,59.3,57.0,6.55,6.6,3.9,7451
9606,1.61,Premium,D,SI1,61.4,60.0,7.56,7.51,4.63,13582
12351,0.3,Premium,F,SI2,62.2,58.0,4.33,4.22,2.66,506
12568,1.52,Ideal,G,VVS2,60.6,57.0,7.45,7.49,4.52,15760
26136,0.3,Premium,H,SI1,60.8,61.0,4.3,4.25,2.6,540
26744,0.6,Ideal,D,VVS1,61.6,56.0,5.41,5.43,3.34,3570
15421,0.41,Ideal,E,VS2,62.5,55.0,4.74,4.77,2.97,935
6091,0.31,Ideal,F,IF,60.2,57.0,4.38,4.44,2.65,1155
14926,0.91,Fair,J,SI1,66.3,56.0,5.92,5.99,3.95,2390
15679,0.71,Very Good,F,VVS1,63.3,58.0,5.67,5.64,3.58,3104
24149,0.3,Premium,H,VS1,62.1,59.0,4.28,4.25,2.65,630
15215,1.26,Fair,H,SI2,64.9,60.0,6.7,6.62,4.32,3881
16766,0.74,Ideal,G,SI1,62.7,56.0,5.78,5.74,3.61,2309
10523,1.16,Ideal,I,SI2,62.4,55.0,6.76,6.69,4.2,3800
19232,1.33,Very Good,J,VS1,61.7,55.0,7.07,7.12,4.38,6442
18146,0.86,Ideal,I,VS2,62.1,57.0,6.1,6.07,3.78,3121
16458,1.1,Ideal,F,SI1,61.6,54.0,6.66,6.69,4.11,6621
9197,0.92,Very Good,E,SI2,62.1,58.0,6.18,6.22,3.85,4011
4379,0.3,Ideal,F,VS2,62.9,57.0,4.29,4.27,2.69,776
1409,0.43,Ideal,G,VVS1,60.5,57.0,4.86,4.92,2.96,1207
6709,0.33,Very Good,I,IF,62.0,58.0,4.44,4.46,2.76,694
19319,0.25,Premium,E,VVS1,60.7,60.0,4.11,4.09,2.49,740
471,1.28,Ideal,H,SI2,61.8,57.0,7.0,6.97,4.32,5676
716,0.56,Premium,F,VS2,60.5,59.0,5.42,5.33,3.25,1935
2931,0.34,Premium,H,VS2,61.3,60.0,4.47,4.53,2.76,537
19419,0.3,Good,H,VVS1,63.4,55.0,4.28,4.3,2.72,684
24882,0.34,Premium,E,SI1,59.3,58.0,4.59,4.55,2.71,612
480,1.7,Very Good,I,SI1,63.1,57.0,7.51,7.46,4.72,10341
1714,0.59,Ideal,D,SI1,61.8,56.0,5.37,5.4,3.33,1816
24056,0.33,Ideal,G,VS1,62.1,54.0,4.47,4.42,2.76,854
26742,0.32,Ideal,I,VVS1,61.9,55.0,4.4,4.39,2.72,756
18001,0.38,Ideal,E,VS1,60.7,56.0,4.7,4.72,2.86,933
4367,0.54,Ideal,F,VVS1,60.8,56.0,5.28,5.34,3.23,2356
7293,1.21,Very Good,I,VS1,59.4,60.0,6.9,6.97,4.12,5865
5064,0.76,Premium,F,IF,60.6,60.0,5.89,5.85,3.56,4150
11294,0.33,Ideal,H,SI1,60.9,56.0,4.5,4.53,2.75,511
11971,0.55,Premium,D,SI1,60.5,60.0,5.3,5.27,3.2,1698
18615,0.75,Very Good,D,SI1,63.9,56.0,5.73,5.75,3.67,3085
23238,0.43,Premium,I,IF,61.2,58.0,4.88,4.83,2.97,1129
16093,1.27,Ideal,H,VS2,60.3,56.0,7.08,7.02,4.25,7219
19710,0.5,Very Good,G,VS1,63.2,59.0,5.03,5.07,3.19,1580
20098,0.43,Ideal,F,SI2,60.7,57.0,4.88,4.91,2.97,742
19740,0.42,Premium,G,VS1,60.6,58.0,4.95,4.82,2.96,984
74,0.7,Premium,E,VS1,58.4,59.0,5.91,5.83,3.43,2854
6186,0.39,Ideal,H,SI1,61.9,55.7,4.66,4.71,2.9,654
18250,1.23,Good,J,SI1,63.1,57.6,6.74,6.8,4.27,4870
771,2.33,Good,G,SI2,63.9,60.0,8.37,8.3,5.32,13242
21439,2.23,Premium,J,SI2,61.3,60.0,8.4,8.35,5.13,13931
5892,1.12,Premium,G,I1,60.3,60.0,6.75,6.69,4.05,3017
7164,1.52,Good,H,VS2,63.3,57.0,7.32,7.33,4.64,10428
259,0.41,Ideal,I,IF,,57.0,4.78,4.81,2.93,953
18301,1.16,Very Good,I,SI1,62.9,58.0,6.64,6.69,4.19,4586
12415,0.31,Ideal,F,IF,62.1,54.0,4.33,4.37,2.7,914
12323,0.53,Very Good,G,SI2,60.9,55.0,5.26,5.29,3.21,1092
18780,1.21,Premium,D,VS1,62.6,56.0,6.83,6.74,4.25,10706
15774,0.56,Very Good,D,VS2,62.8,57.0,5.25,5.29,3.31,1963
11341,1.26,Premium,I,VS2,,58.0,6.88,6.94,4.31,6023
6623,0.71,Ideal,E,SI1,61.6,53.0,5.79,5.73,3.55,2258
21449,0.54,Ideal,I,SI1,61.4,56.0,5.25,5.27,3.23,1114
23380,0.58,Premium,F,VS1,61.1,59.0,5.39,5.35,3.28,2668
20523,2.04,Very Good,I,VS2,62.5,58.0,8.09,8.22,5.1,16874
20876,0.38,Premium,J,SI1,61.3,59.0,4.62,4.68,2.85,513
25780,0.72,Ideal,I,VS2,61.2,57.0,5.75,5.79,3.53,2650
17412,0.4,Ideal,E,VS1,62.1,55.0,4.75,4.79,2.96,898
7289,0.52,Premium,G,VS1,62.6,59.0,5.11,5.08,3.19,1815
9418,0.5,Very Good,H,IF,61.0,60.0,5.08,5.12,3.11,1799
19712,0.59,Ideal,D,SI1,62.1,56.0,5.36,5.4,3.34,1684
26002,0.91,Ideal,D,VS2,,57.0,6.26,6.32,3.83,6444
861,0.39,Ideal,G,VVS1,,56.0,4.66,4.7,2.9,978
7591,0.5,Premium,D,SI2,62.1,57.0,5.12,5.09,3.17,1279
22897,0.39,Ideal,E,VS2,61.4,55.0,4.76,4.81,2.94,734
23367,1.7,Very Good,H,VS2,61.8,59.0,7.58,7.66,4.71,12257
14637,0.23,Ideal,F,VVS2,61.4,57.0,3.96,3.99,2.44,538
2912,0.51,Very Good,I,SI2,60.5,56.0,5.23,5.25,3.17,1105
23549,1.57,Ideal,E,VS2,62.3,57.0,7.39,7.44,4.62,16570
1687,1.12,Ideal,H,VS1,60.9,57.0,6.71,6.73,4.09,7616
13993,0.7,Very Good,D,VS2,63.3,56.0,5.6,5.58,3.54,2826
7331,0.53,Ideal,G,SI1,62.4,55.0,5.21,5.18,3.24,1329
15644,0.52,Ideal,I,VVS2,62.2,57.0,5.18,5.11,3.2,1316
17524,0.33,Ideal,E,VS2,60.6,55.0,4.48,4.5,2.72,723
7623,0.38,Ideal,G,VS2,61.6,57.0,4.62,4.66,2.86,743
20512,0.77,Ideal,E,SI1,61.6,57.0,5.87,5.91,3.63,3189
6123,0.34,Ideal,G,VS2,62.1,57.0,4.46,4.5,2.78,596
7287,0.37,Ideal,E,VS2,61.0,56.0,4.64,4.67,2.84,762
2068,1.02,Very Good,G,SI2,62.9,59.0,6.38,6.4,4.02,4291
11656,0.24,Premium,D,VVS1,61.5,60.0,4.0,3.97,2.45,710
8271,1.23,Ideal,G,VVS2,60.3,57.0,6.98,6.97,4.21,10304
26941,0.32,Very Good,D,VVS1,61.6,54.0,4.4,4.43,2.72,1015
18345,1.22,Ideal,G,SI2,62.9,56.0,6.86,6.78,4.29,5436
11134,0.41,Premium,E,VS1,60.1,58.0,4.81,4.84,2.9,1079
23524,0.54,Ideal,H,VVS1,61.2,57.0,5.21,5.25,3.2,1723
5187,1.3,Good,J,VS2,63.6,59.0,6.87,6.9,4.38,5175
1018,0.9,Very Good,D,SI1,63.4,53.0,6.1,6.17,3.89,4187
12286,0.7,Very Good,F,SI1,61.1,57.0,5.7,5.73,3.49,2409
19521,0.33,Ideal,F,VVS1,61.1,55.0,4.48,4.52,2.75,854
23849,0.61,Premium,F,VS2,59.6,61.0,5.58,5.5,3.3,2075
1528,0.44,Very Good,D,VS2,62.8,58.0,4.79,4.86,3.03,850
43,0.43,Premium,F,SI1,60.5,60.0,4.88,4.84,2.94,1016
5905,0.9,Very Good,E,VS2,63.0,57.0,6.07,6.15,3.85,4643
17305,0.7,Ideal,J,VS1,61.6,57.0,5.72,5.77,3.54,1657
26140,1.36,Ideal,F,SI2,62.0,56.0,7.08,7.11,4.4,7157
17906,0.9,Very Good,D,SI2,62.5,58.0,6.12,6.16,3.84,3798
25756,0.72,Good,E,SI1,63.7,58.0,5.71,5.66,3.62,2361
8111,0.32,Ideal,E,VS2,61.5,55.0,4.43,4.38,2.71,900
19273,0.39,Ideal,G,VS1,62.2,54.3,4.66,4.69,2.91,853
13614,0.41,Ideal,E,VVS1,61.7,56.0,4.82,4.78,2.96,1431
7115,0.81,Premium,D,SI1,62.4,59.0,5.96,5.89,3.7,3266
24570,1.31,Very Good,I,VS2,61.2,58.0,7.01,7.05,4.3,6917
7626,0.3,Ideal,G,VVS2,62.2,57.0,4.25,4.3,2.66,655
4948,0.64,Ideal,H,SI1,61.8,55.0,5.56,5.57,3.44,1880
13317,0.31,Ideal,G,VVS1,61.8,55.0,4.35,4.39,2.7,743
26042,0.46,Ideal,J,VS1,62.6,53.9,4.92,4.95,3.09,851
5801,2.28,Premium,J,VS1,60.3,58.0,8.58,8.53,5.16,16174
14496,0.71,Very Good,D,VS1,58.1,62.0,5.84,5.89,3.41,3145
17325,1.12,Premium,H,SI2,62.4,58.0,6.63,6.58,4.12,4250
1188,1.04,Very Good,I,SI1,63.2,54.0,6.49,6.42,4.08,4193
17574,1.22,Very Good,J,VS1,59.0,63.0,7.05,7.02,4.15,5056
12610,1.53,Premium,J,IF,61.1,58.0,7.41,7.45,4.54,9424
6475,1.59,Ideal,F,VS1,62.9,57.0,7.38,7.48,4.62,17366
5775,0.5,Premium,F,SI1,60.1,59.0,5.17,5.14,3.1,1332
24915,0.97,Premium,D,SI1,62.0,60.0,6.25,6.29,3.89,4721
23316,0.32,Very Good,I,VS2,63.2,56.0,4.38,4.32,2.75,576
22380,0.32,Good,D,SI1,,56.0,4.37,4.34,2.77,756
24421,1.04,Ideal,I,SI1,62.2,56.0,6.51,6.47,4.04,4484
528,1.09,Premium,H,VS1,60.2,59.0,6.71,6.67,4.03,5860
13493,0.55,Ideal,E,SI1,60.7,57.0,5.3,5.27,3.21,1668
14889,0.7,Premium,F,SI1,62.6,55.0,5.65,4.5,3.0,2184
571,1.0,Very Good,E,VS1,63.0,58.0,6.29,6.38,3.99,7676
21870,1.01,Premium,I,SI2,60.5,61.0,6.47,6.42,3.9,3761
18533,0.34,Ideal,G,VS2,62.2,55.0,4.5,4.47,2.79,765
11488,0.32,Ideal,G,VS2,61.8,57.0,4.4,4.37,2.71,720
9992,0.4,Premium,D,VS1,62.5,60.0,4.66,4.72,2.93,1123
2663,0.31,Good,H,VS2,63.8,56.0,4.33,4.29,2.75,470
10255,0.36,Premium,E,VS2,,58.0,4.56,4.54,2.82,1013
20738,0.3,Ideal,G,VVS1,61.7,55.0,4.31,4.35,2.67,747
3966,1.01,Premium,G,VVS2,60.9,59.0,6.54,6.59,4.0,6843
10884,1.01,Fair,F,SI1,65.0,61.0,6.29,6.23,4.07,5131
8970,0.56,Ideal,H,IF,60.4,57.0,5.35,5.39,3.24,2157
12562,0.7,Premium,H,SI2,60.2,61.0,5.76,5.66,3.44,2184
20428,0.73,Premium,D,SI1,62.5,59.0,5.75,5.68,3.57,2579
12232,1.23,Ideal,H,I1,61.9,61.0,6.85,6.79,4.22,3905
18694,1.01,Ideal,H,SI1,62.6,55.0,6.44,6.38,4.01,4965
9275,2.06,Ideal,I,SI2,61.4,57.0,8.22,8.18,5.03,10728
17834,1.13,Very Good,H,VS2,61.4,61.0,6.67,6.71,4.11,5548
11217,2.09,Ideal,I,SI1,61.8,56.0,8.15,8.22,5.06,17114
24538,0.38,Very Good,H,VVS1,60.0,57.0,4.75,4.79,2.86,975
23425,0.35,Ideal,D,SI1,62.3,55.0,4.56,4.52,2.83,827
3826,0.34,Very Good,G,SI1,61.5,56.0,4.45,4.52,2.76,507
17076,0.37,Ideal,D,VS2,61.0,56.0,4.7,4.65,2.85,1124
20158,1.08,Ideal,H,SI1,60.6,59.0,6.61,6.65,4.02,5756
14787,0.42,Ideal,E,SI1,61.5,55.0,4.82,4.9,2.99,773
7063,1.24,Ideal,H,VS1,61.0,57.0,6.91,6.95,4.23,8719
21688,0.3,Very Good,H,SI1,63.4,58.0,4.29,4.26,2.71,540
5089,0.31,Very Good,G,VS2,62.9,56.0,4.28,4.34,2.71,544
20961,0.46,Ideal,F,VS1,62.7,56.0,4.91,4.94,3.09,1418
15271,0.3,Ideal,G,IF,61.4,57.0,4.3,4.33,2.65,863
26401,0.33,Ideal,I,VS1,61.6,57.0,4.41,4.46,2.73,521
25160,1.06,Premium,I,SI1,61.9,59.0,6.5,6.52,4.03,4372
22266,2.52,Very Good,G,SI2,63.2,58.0,8.65,8.61,5.45,17689
26267,1.01,Premium,H,SI1,61.9,59.0,6.35,6.32,3.92,4191
11850,1.01,Very Good,D,VVS2,59.8,57.0,6.49,6.58,3.91,10499
22553,1.27,Ideal,E,SI2,60.8,57.0,7.0,7.02,4.26,7023
8481,1.22,Premium,H,VS1,62.7,56.0,6.82,6.74,4.25,7105
16094,2.14,Premium,G,SI2,60.1,58.0,8.4,8.35,5.03,12792
2760,0.74,Ideal,E,SI1,62.6,56.0,5.74,5.7,3.58,2489
20670,0.31,Ideal,F,IF,62.1,56.0,4.33,4.36,2.7,979
11661,1.02,Premium,G,VVS1,63.0,58.0,6.43,6.4,4.04,7797
7096,0.78,Very Good,F,SI1,62.4,58.0,5.83,5.86,3.65,3045
11367,0.59,Very Good,G,VS1,62.0,56.0,5.35,5.39,3.33,1878
3996,0.3,Good,H,SI1,63.4,57.0,4.27,4.31,2.72,421
24869,1.0,Good,H,SI2,,58.0,6.31,6.33,3.96,4125
198,0.24,Ideal,F,VVS2,61.6,54.0,4.0,4.09,2.49,552
23802,0.36,Very Good,G,VS1,61.2,60.0,4.56,4.59,2.8,726
7724,0.7,Premium,G,VS1,63.0,60.0,5.64,5.57,3.53,2838
13555,0.51,Premium,E,VS2,61.3,60.0,5.16,5.11,3.15,1781
24299,0.33,Very Good,I,VVS1,58.9,61.0,4.52,4.55,2.67,609
11357,0.7,Ideal,I,VS1,62.7,57.0,5.63,5.67,3.54,2163
22911,0.9,Very Good,F,SI2,63.4,59.0,6.07,6.11,3.86,3605
14962,0.31,Ideal,F,VS2,62.1,57.0,4.36,4.34,2.7,802
5237,0.53,Premium,D,VS2,61.5,58.0,5.24,5.2,3.21,1956
17319,0.51,Very Good,G,VS2,62.6,57.0,5.1,5.15,3.21,1343
16919,1.5,Premium,D,SI2,,60.0,7.48,7.45,4.4,8518
17650,1.21,Premium,G,SI2,62.7,59.0,6.74,6.66,4.2,5405
3315,1.03,Ideal,G,SI1,61.6,57.0,6.53,6.46,4.0,4900
20090,0.9,Very Good,I,SI2,60.9,63.0,6.21,6.13,3.76,2704
4569,0.33,Ideal,E,VS2,62.1,57.0,4.41,4.44,2.75,723
25861,0.51,Ideal,E,VS2,60.4,57.0,5.15,5.18,3.12,1656
14898,0.33,Very Good,F,VS2,63.2,56.0,4.41,4.39,2.78,854
17918,0.73,Ideal,E,VS2,62.2,56.0,5.78,5.76,3.59,3270
16476,0.54,Ideal,F,SI1,61.2,56.0,5.23,5.29,3.22,1307
18688,0.4,Ideal,G,SI2,62.4,56.0,4.71,4.75,2.95,573
13860,0.4,Premium,E,VS1,62.4,54.0,4.75,4.71,2.95,1125
6509,0.31,Very Good,D,SI2,62.8,53.0,4.35,4.37,2.74,462
2328,0.31,Very Good,G,VS1,62.7,54.0,4.35,4.36,2.73,542
23356,0.32,Ideal,D,VS2,61.8,57.0,4.36,4.35,2.69,972
20042,1.07,Premium,G,VS1,61.4,56.0,6.65,6.61,4.07,6076
15161,1.31,Good,G,SI2,63.8,56.0,7.03,6.89,4.44,4864
20736,2.12,Premium,E,SI2,62.4,58.0,8.22,8.18,5.12,13884
14033,0.53,Ideal,G,VS1,62.6,54.0,5.19,5.16,3.24,1813
2776,0.72,Good,J,VS1,63.7,54.0,5.68,5.71,3.63,1959
19494,1.06,Premium,H,VS1,60.0,58.0,6.65,6.61,3.98,5236
10489,0.32,Ideal,G,VS2,61.8,55.0,4.43,4.41,2.73,720
1674,1.34,Premium,H,SI2,61.6,60.0,7.05,6.97,4.32,4502
22594,1.0,Fair,E,VS1,64.4,55.0,6.33,6.3,4.07,7392
26200,1.05,Very Good,J,SI2,60.9,60.0,6.51,6.59,3.99,3395
11523,0.31,Ideal,G,IF,61.6,56.0,4.37,4.4,2.7,839
25205,0.7,Good,E,VS2,61.5,61.0,5.64,5.74,3.5,2473
11716,0.61,Very Good,E,SI1,62.2,60.0,5.44,5.4,3.37,1983
16575,0.73,Ideal,F,VS1,,55.0,5.8,5.83,3.57,3797
17872,1.7,Very Good,D,SI2,60.8,59.0,7.76,7.83,4.75,11431
26954,1.02,Premium,G,SI1,62.3,59.0,6.44,6.4,4.0,4718
1752,0.5,Very Good,F,VS2,62.7,56.0,5.04,5.07,3.17,1396
5895,1.76,Premium,D,SI1,61.0,60.0,7.76,7.68,4.77,12063
25830,0.57,Ideal,G,SI1,62.0,55.0,5.35,5.32,3.31,1662
26507,1.5,Ideal,G,VVS2,61.3,56.0,7.39,7.43,4.55,17176
24106,1.15,Very Good,D,VS1,62.9,54.0,6.72,6.69,4.22,7978
5766,0.62,Ideal,G,VVS2,61.6,56.0,5.48,5.51,3.38,2861
5211,0.73,Ideal,E,VS2,61.5,56.0,5.79,5.82,3.57,3310
14998,0.27,Very Good,E,VS1,60.2,58.0,4.19,4.22,2.53,470
6132,1.2,Premium,G,VS1,62.0,58.0,6.76,6.73,4.18,8911
19707,0.31,Good,G,VS1,63.2,57.0,4.28,4.33,2.72,625
23900,1.59,Good,F,SI1,63.6,57.0,7.39,7.43,4.71,11716
3859,0.34,Ideal,D,SI1,62.0,55.0,4.5,4.53,2.8,584
1181,0.68,Premium,G,VS1,58.6,59.0,5.8,5.77,3.39,2326
6830,1.22,Ideal,F,VS2,61.3,56.0,6.87,6.92,4.23,9203
16394,0.32,Premium,H,VS2,61.9,58.0,4.39,4.37,2.71,648
26071,0.24,Very Good,E,VVS1,61.7,58.0,3.94,4.0,2.45,485
14351,0.53,Very Good,E,VS2,60.1,60.0,5.21,5.28,3.15,1612
18086,0.37,Premium,F,VS2,59.7,59.0,4.64,4.68,2.78,746
10454,0.31,Very Good,H,VS1,61.5,61.0,4.31,4.34,2.66,544
20611,0.61,Good,E,I1,63.4,57.1,5.37,5.43,3.42,1168
2514,0.9,Fair,H,VS2,64.6,55.0,6.07,6.0,3.9,3538
8969,0.71,Ideal,D,VS2,62.4,56.0,5.74,5.7,3.57,3372
13300,0.7,Very Good,E,VS2,60.2,62.0,5.71,5.75,3.45,2843
15678,1.09,Ideal,G,VVS1,62.1,55.0,6.58,6.63,4.1,8778
25777,0.5,Good,D,VS1,64.2,55.0,5.01,5.08,3.24,1701
16847,1.21,Ideal,H,VS1,60.5,57.0,6.91,6.88,4.17,7047
13208,1.03,Premium,G,VS2,62.3,59.0,6.38,6.42,3.99,6214
13325,2.3,Premium,H,SI2,62.7,56.0,8.46,8.42,5.29,15992
16749,0.75,Very Good,E,SI1,61.5,58.0,5.82,5.86,3.59,2923
25569,0.48,Ideal,G,VVS2,62.0,57.0,5.01,5.04,3.11,1574
11096,0.32,Ideal,G,VVS2,61.8,55.0,4.43,4.41,2.73,936
25189,1.87,Ideal,H,VS1,59.7,60.0,7.98,8.04,4.78,17761
3244,1.03,Good,F,VS2,63.9,59.0,6.35,6.38,4.07,6543
21279,0.71,Ideal,G,SI1,61.4,57.0,5.76,5.71,3.52,2386
20622,2.44,Premium,I,SI2,61.4,56.0,8.74,8.7,5.35,13027
4945,0.54,Ideal,H,VVS2,61.6,56.0,5.24,5.27,3.24,1639
9608,1.51,Premium,G,VS2,62.7,58.0,7.31,7.2,4.55,12872
995,1.05,Ideal,I,VS2,62.2,55.8,6.49,6.52,4.04,6279
6283,0.5,Good,E,SI1,63.8,55.0,5.09,5.04,3.23,1415
14338,0.23,Very Good,H,VS1,59.4,61.0,4.0,4.05,2.39,338
25133,2.01,Premium,E,SI2,61.2,58.0,8.07,8.05,4.93,14948
16516,2.17,Premium,G,SI2,62.2,62.0,8.32,8.24,5.15,12321
9918,0.3,Ideal,E,VS1,62.5,54.0,4.27,4.32,2.69,703
20470,0.33,Ideal,G,VS1,61.4,54.0,4.48,4.44,2.74,854
25086,0.63,Ideal,D,IF,61.2,53.0,5.55,5.6,3.41,3832
13294,0.85,Ideal,I,VS1,61.9,56.0,6.08,6.1,3.77,3548
6069,0.7,Very Good,E,VS1,62.0,59.0,5.65,5.68,3.51,2844
13563,1.0,Premium,D,VS1,62.7,60.0,6.36,6.31,3.97,8020
23222,0.33,Premium,E,SI1,60.4,59.0,4.47,4.43,2.69,743
8254,0.32,Ideal,J,IF,61.0,57.0,4.42,4.46,2.71,521
6401,0.77,Ideal,D,SI2,62.1,56.0,5.83,5.89,3.64,2896
